phase,user_id,post_id,successful,created_time,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_9999
3,3,197371388902_10151303723213903,0,"2019-07-07 13:41:14",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10151309404913903,1,"2019-07-01 14:11:35",0,1,0,0,0,1,0,0,0,0,0
3,3,197371388902_10151310908878903,0,"2019-06-25 17:41:13",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10151314119893903,0,"2019-06-14 16:04:55",0,0,0,0,0,0,0,0,0,0,1
3,3,197371388902_10151318161638903,0,"2019-07-07 20:14:28",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10151397820783903,1,"2019-06-26 11:34:50",0,0,1,0,0,0,0,0,0,0,0
3,3,197371388902_10151400756303903,0,"2019-07-07 10:13:52",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10151406370143903,0,"2019-07-05 11:43:27",0,1,1,0,0,0,0,0,0,0,0
3,4,197371388902_10151436214828903,0,"2019-07-05 10:32:24",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10151446970053903,1,"2019-07-03 17:49:04",0,0,0,1,0,0,0,0,0,0,0
3,1,197371388902_10151447384393903,0,"2019-07-05 14:09:45",0,0,0,0,0,0,0,0,0,0,1
3,1,197371388902_10151448759368903,1,"2019-07-05 14:11:31",0,0,0,0,0,0,0,0,0,0,1
3,5,197371388902_10151448779458903,0,"2019-06-26 12:56:27",0,0,1,0,1,0,0,0,0,0,0
3,4,197371388902_10151450153808903,1,"2019-07-04 15:05:28",0,0,1,0,0,0,0,0,0,0,0
3,4,197371388902_10151452206223903,1,"2019-07-05 09:25:43",0,0,0,0,1,0,0,0,1,0,0
3,5,197371388902_10151452690133903,1,"2019-06-25 17:04:40",0,1,0,0,1,0,0,0,0,0,0
3,3,197371388902_10151453019623903,0,"2019-07-07 13:37:33",0,0,0,0,0,0,0,0,0,0,1
3,3,197371388902_10151454595043903,0,"2019-07-07 14:01:12",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10151454879608903,0,"2019-07-07 10:45:47",0,1,0,0,0,0,0,0,1,0,0
3,4,197371388902_10151455039863903,0,"2019-06-17 11:33:39",0,0,0,1,0,0,0,0,0,0,0
3,3,197371388902_10151455066463903,0,"2019-07-07 19:54:10",0,0,0,0,0,0,0,0,0,0,1
3,4,197371388902_10151455249038903,0,"2019-07-01 14:11:04",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10151455319293903,1,"2019-06-19 17:29:34",0,0,0,0,0,0,0,0,0,0,1
3,5,197371388902_10151455551598903,0,"2019-07-06 15:03:40",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10151482600608903,1,"2019-06-26 15:51:50",0,0,0,1,0,0,0,0,1,1,0
3,3,197371388902_10151483795208903,0,"2019-07-07 19:58:51",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10151491155763903,0,"2019-06-27 18:02:43",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10151492761483903,0,"2019-06-14 16:52:39",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10151494389563903,0,"2019-06-26 15:23:06",0,1,0,0,0,0,0,0,1,0,0
3,4,197371388902_10151496110323903,0,"2019-07-06 10:36:33",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10151499912893903,0,"2019-07-07 20:02:48",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10151501351088903,0,"2019-07-03 18:23:46",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10151503093133903,0,"2019-07-07 21:10:33",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10151506197553903,0,"2019-07-07 13:30:40",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10151509289298903,0,"2019-07-07 21:06:05",0,0,1,0,0,0,0,0,1,0,0
3,5,197371388902_10151512827028903,0,"2019-07-07 11:42:54",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10151543616293903,1,"2019-07-03 15:17:16",0,0,1,0,1,0,0,0,0,0,0
3,5,197371388902_10151548242668903,1,"2019-07-06 15:52:34",0,0,0,0,0,0,0,1,0,0,0
3,4,197371388902_10151549687373903,1,"2019-07-05 12:38:56",0,0,0,0,0,0,0,1,0,0,0
3,4,197371388902_10151551617613903,1,"2019-07-04 16:39:02",0,0,1,0,0,1,0,1,0,0,0
3,3,197371388902_10151555787878903,1,"2019-07-04 17:59:49",0,0,0,0,0,0,0,1,0,0,1
3,1,197371388902_10151559755628903,1,"2019-06-24 17:59:24",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10151561465158903,1,"2019-06-25 17:42:05",0,0,0,0,0,0,0,0,0,0,1
3,4,197371388902_10151588401323903,0,"2019-07-04 13:39:10",0,0,0,1,0,0,0,0,1,0,0
3,3,197371388902_10151633368378903,0,"2019-06-14 15:49:26",0,0,0,1,0,0,0,0,0,0,0
3,3,197371388902_10151677556773903,0,"2019-06-25 17:54:28",0,0,0,0,0,0,0,0,0,0,1
3,4,197371388902_10151748923538903,0,"2019-06-17 11:19:59",0,0,0,1,0,0,0,0,0,0,0
3,3,197371388902_10151753096383903,0,"2019-06-19 17:24:39",0,0,0,1,0,0,0,0,1,0,0
3,3,197371388902_10151753127388903,0,"2019-07-07 13:41:04",0,0,0,1,0,0,0,0,1,0,0
3,3,197371388902_10151778847038903,0,"2019-07-07 13:52:39",0,0,1,0,0,0,0,0,0,0,0
3,3,197371388902_10151780891923903,0,"2019-06-25 18:02:43",0,0,0,1,0,0,0,0,1,0,0
3,3,197371388902_10151793977858903,0,"2019-07-07 15:56:01",0,0,0,1,0,0,0,0,1,0,0
3,1,197371388902_10151794145183903,0,"2019-06-26 14:39:55",0,0,0,1,0,0,0,0,0,0,0
3,1,197371388902_10151800828788903,0,"2019-06-14 16:46:18",0,0,0,1,0,0,0,0,1,0,0
3,4,197371388902_10151803308688903,0,"2019-07-05 10:51:56",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10151803325498903,0,"2019-06-27 18:25:08",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10151805034943903,0,"2019-06-19 17:24:54",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10151806419918903,0,"2019-07-07 19:57:43",0,0,0,0,0,0,0,0,0,0,1
3,5,197371388902_10151809601928903,1,"2019-07-04 14:19:21",0,0,0,1,0,0,0,0,0,0,0
3,3,197371388902_10151809610818903,0,"2019-07-07 20:01:28",0,0,1,0,0,0,0,0,1,0,0
3,3,197371388902_10151845248923903,0,"2019-06-14 15:59:29",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10151874339203903,0,"2019-06-25 14:31:31",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10151896602703903,0,"2019-07-07 12:53:35",0,0,1,0,0,0,0,0,0,0,0
3,3,197371388902_10151907447893903,0,"2019-06-27 18:22:15",0,0,0,1,0,0,0,0,1,0,0
3,5,197371388902_10151922511883903,0,"2019-07-06 15:15:27",0,0,1,0,0,0,0,0,1,0,0
3,1,197371388902_10151927157853903,0,"2019-07-05 13:01:31",0,1,0,0,0,0,0,0,1,1,0
3,1,197371388902_10151939457473903,0,"2019-07-05 13:31:02",0,0,1,0,0,0,0,0,1,1,0
3,3,197371388902_10151988915623903,0,"2019-06-25 18:04:29",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152003422103903,0,"2019-07-03 17:58:45",0,0,1,0,0,0,0,0,1,0,0
3,3,197371388902_10152007755193903,0,"2019-07-07 20:04:55",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152018276533903,0,"2019-07-06 10:31:05",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152020531718903,0,"2019-07-07 10:02:08",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152025027623903,0,"2019-07-05 11:14:52",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152027677933903,0,"2019-07-05 12:21:40",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152029758508903,0,"2019-06-27 18:20:40",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152032057928903,0,"2019-06-17 11:17:54",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152034195903903,0,"2019-07-04 18:05:13",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152036570918903,0,"2019-07-07 18:30:23",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152038843218903,0,"2019-07-07 12:01:20",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152040973153903,0,"2019-06-25 11:56:12",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152043207918903,0,"2019-07-06 15:26:21",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152045474313903,0,"2019-07-07 11:39:43",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152047784518903,0,"2019-07-06 15:43:17",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152050012413903,0,"2019-07-07 13:56:30",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152052225648903,0,"2019-07-06 14:38:59",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152054671708903,1,"2019-07-04 18:58:46",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152056998763903,0,"2019-07-07 14:02:32",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152059391993903,0,"2019-06-27 18:22:51",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152061579028903,0,"2019-07-04 13:25:13",0,0,1,0,0,0,0,0,1,0,0
3,1,197371388902_10152063426933903,0,"2019-07-02 17:37:00",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152065450213903,0,"2019-07-07 10:31:39",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152067615163903,0,"2019-07-07 09:54:43",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152068023853903,0,"2019-07-02 17:32:57",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152071570773903,0,"2019-06-25 16:49:34",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152073632838903,0,"2019-06-24 18:13:39",0,0,1,0,0,0,0,0,1,0,0
3,1,197371388902_10152075617418903,0,"2019-06-26 15:33:01",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152077940688903,0,"2019-07-04 18:10:55",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152080587373903,0,"2019-06-27 18:17:20",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152087147498903,0,"2019-07-07 08:39:57",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152089156463903,0,"2019-06-27 18:18:26",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152091683628903,0,"2019-07-05 13:46:33",0,1,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152095917743903,0,"2019-07-05 12:11:22",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152141169038903,0,"2019-06-25 17:58:56",0,0,1,0,0,0,0,0,1,1,0
3,3,197371388902_10152210986073903,1,"2019-07-04 17:54:32",0,0,1,0,0,0,0,0,1,0,0
3,5,197371388902_10152213293128903,1,"2019-06-27 15:01:24",0,1,0,1,0,0,0,0,1,0,0
3,4,197371388902_10152215038078903,0,"2019-06-17 11:37:38",0,1,0,0,0,0,0,0,0,0,0
3,3,197371388902_10152217030523903,0,"2019-07-07 18:13:41",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152218497248903,0,"2019-07-04 14:28:47",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152269070498903,0,"2019-07-04 16:48:50",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152275774893903,0,"2019-07-05 12:16:42",0,0,0,0,0,0,0,1,0,0,0
3,4,197371388902_10152284024618903,0,"2019-07-05 11:11:10",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152286831108903,0,"2019-06-25 17:55:48",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152294280628903,0,"2019-06-14 15:52:46",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152296388498903,0,"2019-07-05 12:11:14",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152298544268903,0,"2019-07-04 11:35:39",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152300724348903,0,"2019-06-27 18:12:00",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152302832003903,0,"2019-07-04 14:49:22",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152304837213903,0,"2019-06-24 11:40:50",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152307037928903,0,"2019-07-07 18:21:46",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152309287773903,1,"2019-06-26 10:09:23",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152311718303903,0,"2019-06-19 17:22:18",0,0,1,0,0,0,0,0,1,0,0
3,5,197371388902_10152311718328903,0,"2019-07-06 15:20:25",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152314243428903,0,"2019-07-05 11:02:09",0,0,0,1,0,0,0,0,1,0,0
3,1,197371388902_10152314285938903,0,"2019-07-04 16:32:27",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152314285958903,0,"2019-07-05 10:07:44",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152317139778903,0,"2019-07-04 17:00:10",0,1,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152320927733903,0,"2019-07-06 10:22:18",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152322916258903,0,"2019-07-05 09:52:48",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152325279448903,1,"2019-06-27 15:00:38",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152327305788903,0,"2019-06-27 18:03:41",0,0,1,0,0,0,0,0,1,0,0
3,4,197371388902_10152329793858903,0,"2019-07-04 16:30:15",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152346630808903,1,"2019-07-03 18:08:34",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152349091748903,0,"2019-07-05 14:11:38",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152351074183903,1,"2019-06-25 10:08:02",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152356516693903,0,"2019-07-07 08:46:26",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152371321088903,1,"2019-06-25 17:52:13",1,0,1,0,0,0,0,0,1,0,0
3,5,197371388902_10152382650778903,1,"2019-07-07 13:19:15",0,0,0,1,0,0,0,0,1,0,0
3,3,197371388902_10152433461323903,0,"2019-07-07 20:24:27",0,0,1,0,0,0,0,0,1,0,0
3,1,197371388902_10152442053783903,0,"2019-07-05 13:50:57",0,0,0,0,1,0,0,0,1,0,0
3,5,197371388902_10152491700123903,0,"2019-07-06 15:02:17",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152530240518903,1,"2019-07-04 16:59:59",0,0,0,1,0,0,0,0,1,0,0
3,5,197371388902_10152624554153903,1,"2019-07-02 15:49:37",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152629504273903,0,"2019-07-02 16:48:45",0,0,0,0,0,0,0,0,0,0,1
3,4,197371388902_10152643263128903,0,"2019-07-04 14:42:12",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152684121453903,1,"2019-07-07 10:33:39",0,0,1,0,0,0,0,0,1,0,0
3,3,197371388902_10152717123313903,1,"2019-06-24 18:08:39",0,0,1,0,0,0,0,0,1,1,0
3,1,197371388902_10152763176023903,0,"2019-06-18 18:01:25",0,1,1,0,0,0,0,0,1,0,0
3,5,197371388902_10152765205623903,1,"2019-07-04 10:22:42",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152767379643903,0,"2019-07-04 15:04:12",1,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152769096763903,1,"2019-07-04 15:14:10",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152807114303903,1,"2019-07-07 20:20:13",0,0,0,0,1,0,0,0,0,0,0
3,3,197371388902_10152815156233903,0,"2019-07-07 20:03:03",0,0,0,0,0,0,0,0,0,0,1
3,1,197371388902_10152815156243903,0,"2019-07-04 17:28:59",0,0,0,0,0,0,0,0,0,0,1
3,3,197371388902_10152815156268903,0,"2019-06-27 18:09:03",0,0,0,0,0,0,0,0,0,0,1
3,3,197371388902_10152815156278903,0,"2019-07-07 18:25:04",0,0,0,1,0,0,0,0,1,0,0
3,4,197371388902_10152815156288903,0,"2019-07-05 12:48:12",0,0,0,1,0,0,0,0,0,0,0
3,3,197371388902_10152815156303903,0,"2019-07-03 18:22:43",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152829612803903,1,"2019-07-03 18:37:23",0,0,1,0,0,0,0,0,1,0,0
3,5,197371388902_10152831192978903,1,"2019-06-25 17:52:09",0,0,0,0,1,0,0,0,0,0,0
3,4,197371388902_10152833248488903,0,"2019-07-05 10:09:26",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152835272273903,1,"2019-07-03 17:44:55",0,0,0,0,1,0,0,0,0,0,0
3,3,197371388902_10152837153258903,0,"2019-06-25 17:49:23",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152839268288903,0,"2019-07-02 17:16:21",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152841361238903,0,"2019-06-27 18:27:33",0,0,1,0,0,0,0,0,1,0,0
3,3,197371388902_10152843723823903,0,"2019-06-25 17:52:32",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152846008403903,0,"2019-07-07 10:52:22",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152853714478903,0,"2019-07-07 15:57:11",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152853833123903,0,"2019-06-27 17:18:42",0,1,0,0,0,0,0,0,0,0,0
3,5,197371388902_10152856169538903,0,"2019-07-07 11:22:48",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152860999018903,0,"2019-07-01 13:51:35",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152862960268903,0,"2019-06-18 17:59:33",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152865152348903,0,"2019-07-04 13:33:42",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152867111243903,0,"2019-07-07 09:46:13",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152869014423903,0,"2019-07-07 13:17:18",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152870993733903,0,"2019-07-04 17:07:01",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152873723478903,0,"2019-07-04 18:01:14",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152875837323903,0,"2019-06-18 17:56:20",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152879840788903,0,"2019-07-05 13:30:56",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152882245598903,0,"2019-06-28 16:00:45",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152884647088903,0,"2019-06-24 18:04:40",0,0,0,0,0,0,0,0,0,0,1
3,4,197371388902_10152887581258903,0,"2019-07-05 11:07:09",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10152890095093903,0,"2019-07-04 17:43:52",0,1,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152892997858903,0,"2019-07-05 09:23:05",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10152900922333903,0,"2019-06-19 17:34:31",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152908163293903,0,"2019-07-07 10:50:33",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152917326148903,0,"2019-07-07 12:19:24",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152917326433903,0,"2019-07-04 13:27:24",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152924350748903,0,"2019-07-05 10:24:52",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10152949579148903,1,"2019-07-04 14:57:57",0,0,1,0,1,0,0,0,0,0,0
3,5,197371388902_10152960619658903,0,"2019-07-07 12:50:49",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10152981078078903,0,"2019-07-04 16:45:49",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153038836393903,0,"2019-06-19 17:42:05",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153040912703903,0,"2019-07-07 21:06:14",0,0,0,0,0,0,0,0,0,0,1
3,5,197371388902_10153054869558903,0,"2019-07-07 13:43:02",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153056963038903,0,"2019-07-07 11:45:10",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153059149348903,0,"2019-07-07 13:20:15",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153061186933903,0,"2019-06-14 15:57:29",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153066159323903,0,"2019-07-07 13:34:37",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153094805238903,0,"2019-06-25 17:28:03",0,0,1,0,1,0,0,0,1,1,0
3,1,197371388902_10153114053673903,0,"2019-06-26 16:16:48",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153114966158903,0,"2019-07-07 12:09:30",0,0,1,0,1,0,0,0,1,0,0
3,3,197371388902_10153116186368903,0,"2019-06-25 17:43:47",0,0,0,0,0,0,0,0,0,0,1
3,1,197371388902_10153118533263903,0,"2019-06-18 17:57:09",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153121062508903,0,"2019-07-07 10:17:02",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153123357848903,0,"2019-07-04 14:36:58",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153125675108903,0,"2019-07-07 16:06:42",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153130178473903,0,"2019-07-07 21:15:20",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153132267488903,0,"2019-07-03 18:02:32",0,0,0,0,0,0,0,0,0,0,1
3,5,197371388902_10153134575203903,1,"2019-06-27 15:48:16",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153136898978903,0,"2019-07-05 13:30:04",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153139113658903,0,"2019-07-07 20:14:44",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153142024528903,1,"2019-07-03 18:09:48",0,0,1,0,0,0,0,0,0,0,0
3,5,197371388902_10153142888723903,1,"2019-07-07 13:04:31",0,0,1,0,0,1,0,0,0,0,0
3,1,197371388902_10153144240813903,0,"2019-06-26 15:32:23",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153154909978903,1,"2019-07-02 17:43:24",0,0,1,0,0,1,0,0,0,0,0
3,3,197371388902_10153161120523903,0,"2019-07-07 16:02:51",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153163644203903,0,"2019-06-25 17:55:14",0,1,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153200252703903,0,"2019-07-04 15:30:02",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153205336928903,0,"2019-06-26 15:11:10",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153207694388903,1,"2019-07-03 16:22:36",0,0,0,0,1,0,0,0,0,0,0
3,1,197371388902_10153210820983903,0,"2019-07-05 13:54:54",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153214253263903,0,"2019-07-07 20:13:00",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153222104183903,1,"2019-07-03 16:54:01",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153289209593903,0,"2019-07-05 12:14:38",0,0,1,0,1,0,0,0,0,0,0
3,3,197371388902_10153316970548903,1,"2019-06-24 17:57:55",0,0,1,0,0,0,0,0,1,0,0
3,1,197371388902_10153360226823903,0,"2019-06-14 16:13:07",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153360237093903,0,"2019-06-28 16:00:50",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153362450613903,0,"2019-06-14 15:59:39",0,1,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153362451318903,0,"2019-07-05 11:10:24",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153362452258903,0,"2019-07-06 10:34:54",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153364501893903,0,"2019-06-26 14:02:23",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153367206888903,0,"2019-07-07 16:03:35",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153393460853903,0,"2019-07-05 10:20:04",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153447066508903,0,"2019-07-04 15:27:36",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153447067778903,0,"2019-07-07 10:45:22",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153447068313903,0,"2019-07-07 11:54:06",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153447069118903,0,"2019-06-24 18:00:33",0,1,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153447069663903,0,"2019-07-05 10:34:26",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153500933968903,0,"2019-06-14 16:07:09",0,0,1,0,0,0,0,0,1,1,0
3,5,197371388902_10153518743278903,1,"2019-07-01 10:37:37",0,0,1,0,1,0,0,0,0,0,0
3,3,197371388902_10153534348468903,0,"2019-07-07 19:58:45",0,0,1,0,0,0,0,0,1,0,0
3,4,197371388902_10153598960268903,0,"2019-07-05 13:04:01",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153612882753903,0,"2019-06-27 18:23:16",1,0,0,0,1,0,0,0,1,0,0
3,1,197371388902_10153620618198903,0,"2019-07-04 17:32:46",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153620618528903,0,"2019-06-27 17:54:19",0,1,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153620618958903,0,"2019-07-04 17:42:16",0,1,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153620619428903,0,"2019-07-07 19:57:31",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153620619628903,0,"2019-06-27 18:26:48",0,0,0,0,0,0,0,0,1,0,0
3,1,197371388902_10153620619983903,0,"2019-07-05 12:06:40",0,1,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153622271513903,0,"2019-07-07 13:09:03",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153629558338903,0,"2019-07-07 13:28:02",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153643673423903,0,"2019-07-06 15:30:53",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153643676598903,0,"2019-07-06 15:04:09",0,0,0,0,0,0,0,0,1,0,0
3,5,197371388902_10153643676828903,1,"2019-06-27 17:18:32",0,0,1,0,0,0,0,0,1,0,0
3,5,197371388902_10153643677358903,0,"2019-07-07 12:18:01",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153643678298903,0,"2019-07-07 13:42:28",0,0,0,0,0,0,0,0,1,0,0
3,4,197371388902_10153643678528903,0,"2019-07-05 12:06:10",0,0,0,0,0,0,0,0,1,0,0
3,3,197371388902_10153643678693903,0,"2019-06-27 18:14:48",0,0,0,0,0,0,0,0,1,0,0
